,SourceName,TargetName
4174,ettumanoor,एट्टुमान्नूर
4175,euclid,यूक्लिड
4176,eudora,यूडोरा
4177,eugen,यूगेन
4178,eulalie,यूलेली
4179,euler medal,युलर मेडल
4180,eunice,यूनिस
4181,euphemia,यूफेमिया
4182,euro,युरो
4183,europe,यूरोप
4184,european figure skating champions,युरोपियन फिगर स्केटिंग चैंपियन्स
4185,eustacia,यूस्टेसिया
4186,evadne,इवेडन
4187,evangelia,इवेंजेलिया
4188,evangeline,इवेंजेलिन
4189,evangelist frank butler,एव्हनगेलिस्ट फ़्रैंक बटलर
4190,evania,इवानिया
4191,evanthe,इवांथ
4192,evelyn,इवेलिन
4193,eveready ind,एवरेडी इंडस्ट्रीज़
4194,everest ind,एवरेस्ट इंडस्ट्रीज़
4195,everett,एवरेट
4196,evergreen community,एवरग्रीन कम्युनिटी
4197,everly,एवरली
4198,evers,इवर्स
4199,everton mattis,एवर्टन मैटिस
4200,evette,इवेट
4201,ewa,इवा
4202,ewan,इवान
4203,excalibur,एक्सकैलिबर
4204,excellent glory,एक्सीलेंट ग्लोरी
4205,exelon,एक्ज़ेलॉन
4206,exmoor,एक्समूर
4207,exmouth,एक्समाउथ
4208,express scripts,एक्सप्रेस स्क्रिप्ट्स
4209,exxon mobile,एक्ज़ॉन मोबाइल
4210,exxon valdez,एक्सोन वल्डेज
4211,eyab,एयब
4212,eydie,ईदी
4213,eyre,येरी
4214,ezra moseley,एज़्रा मोसेले
4215,fa'atete,फाटेट
4216,faakhruddin ganjshakar,फकरूद्दीन गंजशाकर
4217,fabian,फैबियन
4218,fabiano,फैबियानो
4219,fabienne,फैबिएन
4220,fadeelah,फदीलाह
4221,fadil,फादिल
4222,fadilah,फदिलाह
4223,faeq,फाएक
4224,fahd,फहद
4225,faheemah,फहीमाह
4226,fahim,फहीम
4227,fahmida,फहमीदा
4228,faidah,फैदाह
4229,faisal athar,फैज़ल अथार
4230,faisal hossain,फैज़ल हुसैन
4231,faith missionary baptist,फ़ेथ मिशनरी बैपटिस्ट
4232,faith popcorn,फ़ेथ पॉपकॉर्न
4233,faiz,फैज़
4234,faizabad,फ़ैज़ाबाद
4235,faizah,फैज़ाह
4236,fajr-e-islam,फज्र-ए-इस्लाम
4237,fakhirah,फखीराह
4238,fakhr,फख्र
4239,fakhruddin iraqi,फकरूद्दीन इराकी
4240,fakhrun nisa,फखरुन्निसा
4241,fakhtah,फख्ताह
4242,fakih,फकीह
4243,fakihah,फकीहाह
4244,fakira,फकीरा
4245,falakata,फलाकता
4246,falaq,फल़क
4247,falewal,फलेवाल
4248,falgun,फाल्गुन
4249,falguni,फाल्गुनी
4250,fallon,फैलन
4251,falna,फलना
4252,family,फ़ैमिली
4253,fan lau fort,फन लॉ फोर्ट
4254,fancy,फैंसी
4255,fandango,फैनडैंगो
4256,fanindra,फणींद्र
4257,fanish,फणीश
4258,faolan,फाओलेन
4259,faoud bacchus,फॉड बैचुस
4260,faqih,फ़कीह
4261,faqir,फ़कीर
4262,faraar quaidi,फरार क़ैदी
4263,farandole,फैरेनडोल
4264,farasat,फरासत
4265,faraz,फराज़
4266,farhanah,फरहानाह
4267,farhat,फरहत
4268,farhedi,फरहेदी
4269,farica,फैरिका
4270,farid,फरीद
4271,faridah,फरीदाह
4272,farihah,फरीहाह
4273,fariyaad,फरियाद
4274,farkhandah,फरखंदाह
4275,farman,फरमान
4276,farokh engineer,फारोख इंजीनियर
4277,farragut,फैरागट
4278,farrah,फराह
4279,farrar,फेरार
4280,farrukh,फारुख
4281,faruca,फ़रूका
4282,farwah,फर्वाह
4283,faryadi,फरियादी
4284,farz,फर्ज़
4285,farz aur kanoon,फर्ज़ और कानून
4286,farz ki jung,फर्ज़ की जंग
4287,faseeh,फसीह
4288,fatah,फतह
4289,fatarfod,फातरफोड़
4290,fateh,फतेह
4291,fateh singhpura,फतेह सिंहपुरा
4292,fatehabad junction,फतेहाबाद जंक्शन
4293,fatehgarh,फतेहगढ़
4294,fatehgarh sahib,फतेहगढ़ साहिब
4295,fatehpur,फ़तेहपुर
4296,fatehpur sekhawati,फतेहपुर सेखावटी
4297,fatih,फतिह
4298,fatima,फातिमा
4299,fatinah,फतिनाह
4300,fatowali,फतोवाली
4301,fats domino,फ़ेट्स डोमिनो
4302,fattah,फतह
4303,fattanwala,फत्तणवाला
4304,fauladi mukka,फौलादी मुक्का
4305,fauna,फॉना
4306,faunia,फॉनिया
4307,fausta,फॉस्टा
4308,faustine,फॉस्टीन
4309,faustus,फॉस्टस
4310,fauve,फॉव
4311,favian,फैवियन
4312,fawiza,फविज़ा
4313,fawn,फॉन
4314,fawz,फावज
4315,fawzan,फावज़ान
4316,fawzi,फावज़ी
4317,faxon,फैक्ज़न
4318,fay,फे
4319,fayd,फैयद
4320,faye,फे
4321,fayruz,फैरुज़
4322,faysal,फैज़ल
4323,fazalpur,फज़लपुर
4324,fazilka,फज़िल्का
4325,fdederated dept stor,फ़ेडरेटेड डेप्ट स्टोर
4326,fearghus,फियरगस
4327,fedella,फेडेला
4328,federal bank,फ़ेडेरल बैंक
4329,federal express,फ़ेडेरल एक्सप्रेस
4330,feerozah,फीरोज़ाह
4331,feleti,फेलेटी
4332,felice,फेलिस
4333,felicia,फेलिसिया
4334,fell,फेल
4335,felton,फेल्टन
4336,fenella,फेनेला
4337,feoras,फेओरस
4338,fergal,फेर्गल
4339,fergus,फर्गस
4340,ferguson,फरग्यूसन
4341,ferid murad,फ़ेरिड मुराड
4342,fermium,फेर्मियम
4343,fern,फर्न
4344,fernado de noronha marine,फर्नेंडो डी नॉरोन्हा मरीन
4345,ferris,फेरिस
4346,ferrol,फेरोल
4347,fertilisers,फ़र्टीलाइज़र्स
4348,feruman,फेरूमन
4349,fhaninath,फणिनाथ
4350,fia,फिया
4351,fiat,फ़िएट
4352,fico,फीको
4353,fida,फिदा
4354,fiddah,फिदाह
4355,fidel,फिडेल
4356,fidel edwards,फिडल एडवर्ड्‍स
4357,fidelio,फिडेलियो
4358,fields medal,फील्ड्‍स मेडल
4359,fighter sheila,फाइटर शीला
4360,fiji,फ़िजी
4361,fil donnanview,फ़िल डोनाह्यू
4362,filipina,फिलिपीना
4363,filler,फिलर
4364,fillmore,फिल्मोर
4365,film hi film,फिल्म ही फिल्म
4366,financial express,फायनैन्शियल एक्सप्रेस
4367,fineen,फिनीन
4368,finlay,फिनले
4369,finn,फिन
4370,finolex industries,फ़िनोलेक्स इंडस्ट्रीज़
4371,fionn,फियोन
4372,fionnuala,फियोन्यूएला
4373,fiorella,फियोरेला
4374,fiorello,फियोरेलो
4375,fipple,फिप्पल
4376,firdaus,फिरदौस
4377,firdausi,फ़िरदौसी
4378,firozabad,फ़िरोज़ाबाद
4379,firozpur,फिरोज़पुर
4380,first canadian place,फर्स्ट कैनेडियन प्लेस
4381,first southern baptist,फर्स्ट साउदर्न बैपटिस्ट
4382,firstservice corporation,फ़र्स्टसर्विस कॉर्पोरेशन
4383,fish river canyon,फिश रिवर कैनयन
4384,fishing,फिशिंग
4385,fitness,फिटनेस
4386,fitzwilliam,फिट्ज़विलियम
4387,flavian,फ्लेवियन
4388,fleta,फ्लेता
4389,fletcher,फ्लेचर
4390,fleur,फ्लेउर
4391,flex industries,फ़्लेक्स इंडस्ट्रीज़
4392,flextronics international,फ़्लेक्सट्रॉनिक्स इंटरनेशनल
4393,flinders,फ्लिंडर्स
4394,flo,फ्लो
4395,flock,फ़्लॉक
4396,florence nightingale,फ़्लोरेंस नाइटेंगल
4397,flores,फ्लोरस
4398,florida,फ्लोरिडा
4399,florina museum of modern art,फ्लोर‍िना म्युज़ियम ऑफ मॉडर्न आर्ट
4400,florrie,फ्लोरी
4401,flourochem,फ़्लोरोकेम
4402,flugelhorn,फ्लजेलहॉर्न
4403,fluorine,फ्लोरीन
4404,foch,फॉक
4405,foolan,फूलन
4406,foolendu,फूलेंदु
4407,football,फुटबॉल
4408,football world cup,फुटबॉल वर्ल्ड कप
4409,forbes gokak,फ़ोर्ब्स गोकाक
4410,force,फ़ोर्स
4411,ford,फ़ोर्ड
4412,ford motor,फ़ोर्ड मोटर
4413,fordon,फोर्डन
4414,forever,फॉरएवर
4415,forint,फ़ोरिंट
4416,formidable,फोर्मिडेबल
4417,forrestal,फॉरेस्टल
4418,forrester,फॉरेस्टर
4419,fort adams,फोर्ट एडम्स
4420,fort albany,फोर्ट एल्बनी
4421,fort amherst,फोर्ट एमहर्स्ट
4422,fort ashby,फोर्ट ऐशबाय
4423,fort austin,फोर्ट ऑस्टिन
4424,fort battleford,फोर्ट बैटलफोर्ड
4425,fort belan,फोर्ट बेलन
4426,fort bembridge,फोर्ट बेम्ब्रिज
4427,fort bij asperen,फोर्ट बिज एस्पेरेन
4428,fort bij rhijnauwen,फोर्ट बिज ‍रिजनॉवेन
4429,fort bij tienhoven,फोर्ट बिज तीनहॉवेन
4430,fort bij vechten,फोर्ट बिज वेकटन
4431,fort bij vuren,फोर्ट बिज व्युरेन
4432,fort bliss,फोर्ट ब्लिस
4433,fort bovisand,फोर्ट बॉविसैंड
4434,fort bragg,फोर्ट ब्रैग
4435,fort bridger,फोर्ट ब्रिजर
4436,fort brockhurst,फोर्ट ब्रॉकहर्स्ट
4437,fort buchanan,फोर्ट बुकनन
4438,fort calgary,फोर्ट कैलगरी
4439,fort canning,फोर्ट कैनिंग
4440,fort caroline,फोर्ट कैरोलीन
4441,fort carroll,फोर्ट कैरॉल
4442,fort cartwright,फोर्ट कार्टराइट
4443,fort clatsop,फोर्ट क्लैटसॉप
4444,fort clinch,फोर्ट क्लिंच
4445,fort cornwallis,फोर्ट कार्नवॉलिस
4446,fort crown point,फोर्ट क्राउन पॉइंट
4447,fort cumberland,फोर्ट कंबरलैंड
4448,fort darnet,फोर्ट डार्नेट
4449,fort de chartres,फोर्ट डे कार्टेस
4450,fort de gagel,फोर्ट डे गैगल
4451,fort de joux,फोर्ट डे जॉक्स
4452,fort de kock,फोर्ट डे कॉक
4453,fort delaware,फोर्ट डेलावेयर
4454,fort desoto,फोर्ट डेसॉटो
4455,fort dix,फोर्ट डिक्स
4456,fort douaumont,फोर्ट डॉमोंट
4457,fort edmonton,फोर्ट एडमॉन्टन
4458,fort efford,फोर्ट एफोर्ड
